sound_id,onomatopoeia_katakana,confidence_score,acceptance_score,dsp_target_0,dsp_target_1,dsp_target_2,dsp_target_3,dsp_target_4,dsp_target_5,dsp_target_6,dsp_target_7,dsp_target_8,dsp_target_9
a1_magno2_090,コンッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_teak1_062,タッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_teak1_064,タッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_teak1_066,タッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_teak1_067,タッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_teak1_068,タッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_teak1_070,タッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_teak1_072,タッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_teak2_098,カッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_wood1_000,カッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_wood1_044,チャッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_wood1_058,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_wood1_061,トッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_wood3_046,コロッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_wood3_056,カラッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_wood3_067,コッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a1_wood3_081,コッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a2_bank_024,トトンッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a2_bank_028,ドコン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_bank_060,ボン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_bank_062,ゴーン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_bank_088,トーン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_bowl_025,カンー,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_bowl_092,ッコーン,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a2_candybwl_059,ドーン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_coffcan_003,ティン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_colacan_020,カン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_metal05_083,ポォーン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_metal10_059,カン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_pan_022,カン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_000,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_001,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_002,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_003,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_004,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_005,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_006,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_007,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_008,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_009,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_010,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_011,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_012,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_013,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_014,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_015,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_016,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_017,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_018,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a2_trashbox_019,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_case1_076,カッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a3_case1_089,タンッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a3_case1_090,トッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a3_case2_046,カッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a3_case3_012,チャッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a3_case3_013,カンッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a3_case3_049,カラッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a3_case3_089,カランッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a3_case3_092,カッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a3_dice1_018,カカリン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice1_036,カカリン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice1_041,カカリン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice1_055,カカリン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice1_063,カカリン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice1_070,カカリン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice1_085,コロロロロ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice1_086,カカリン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice1_091,カカリン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice2_024,カッコロコーン,4,4.6,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,0.0
a3_dice2_033,コッコッコロリ,4,4.6,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,-0.2
a3_dice2_034,コンッコロロロ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a3_dice2_036,カッタッカラーン,4,4.6,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,-0.2
a3_dice2_043,コッココココ,4,4.6,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,0.0
a3_dice2_045,カッタタタン,4,4.6,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,0.0
a3_dice3_008,カンカラァ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice3_026,カンカラァ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice3_045,カンカラァ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice3_046,カンカラァ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice3_052,カンカラァ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice3_053,カンカラァ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a3_dice3_056,カンカラァ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4_bottle2_056,ティン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4_bottle2_087,ティン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4_bottle2_095,チンッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a4_china1_097,コン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4_china2_052,キーン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4_china2_053,キーン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4_china2_054,キーン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4_china2_056,キーン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4_china2_058,キーン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4_china2_073,カンッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
a4_china2_087,キン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4_china2_091,キン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4_china2_093,キン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a4_china2_097,キン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1_particl1_004,カラカラカラカラ,4,4.6,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
b1_particl1_073,パラパラパラパラ,4,4.6,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
b1_particl2_056,ガラガラガラガラー,4,4.6,0.5,0.4,0.6,0.5,0.0,-0.2,-0.3,0.0,0.0,0.0
b2_spray_009,シュー,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2_spray_011,シーッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b2_spray_015,ジィー,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2_spray_025,シュィー,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2_spray_042,シー,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2_spray_080,シューッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b2_spray_082,シー,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b2_spray_083,ジィーッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_file_009,シュッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_file_046,シュッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_file_094,シィ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3_sandpp1_065,ジャ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3_sandpp1_075,ジャッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp1_088,ビリィ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3_sandpp2_005,シャッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_021,シャッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_022,シャァッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_040,ジャッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_052,シャッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_056,シュイッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_063,シャ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3_sandpp2_080,シュッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_084,シャッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_086,シューッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_sandpp2_096,シュイッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_saw1_045,シュッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_saw1_046,サッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b3_saw2_000,ブッブィ,4,4.6,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.7,-0.3,0.0
b3_saw2_049,トットス,4,4.6,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,0.0
b3_saw2_061,スッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_000,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_001,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_002,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_003,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_004,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_005,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_006,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_007,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_008,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_009,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_010,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_011,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_012,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_013,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_014,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_015,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_016,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_017,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_019,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_020,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_021,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_022,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_023,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_024,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_026,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_027,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_029,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_033,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_036,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_039,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_046,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_049,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_050,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_051,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_053,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_055,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_059,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_061,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_062,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_063,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_064,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_065,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_067,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_069,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_073,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_074,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_075,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_076,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_078,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_079,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_081,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_088,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_093,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_095,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_097,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_098,タッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_aircap_099,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_sticks_044,ピチッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b4_sticks_073,ッザッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,-0.2
b5_cap2_087,タンッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap1_092,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap1_099,チッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_011,トッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_014,トッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_022,トッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_clap2_027,トッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps1_001,タタッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps1_002,タタッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps1_003,タタッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps1_005,タタッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps1_006,タタッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps1_007,タタッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps1_008,タタッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps1_009,タタッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps1_015,タタッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps1_017,タタッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps1_019,タタッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_claps1_060,タタタタ,4,4.6,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
b5_claps1_089,タタタタン,4,4.6,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
b5_claps1_094,パパパパパパパパパパパパパ,4,4.6,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
b5_claps2_061,パタタタタ,4,4.6,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
b5_claps2_071,パッパッパッパッパッ,4,4.6,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,-0.2
b5_claps2_072,タッタッタッタッタッ,4,4.6,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,-0.2
b5_claps2_085,タッタッタッタッタッ,4,4.6,-0.3,0.3,-0.4,-0.3,0.0,0.6,0.7,0.7,-0.3,-0.2
b5_cracker_014,パン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_snap_003,バツ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b5_snap_019,バッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
b5_snap_072,パン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bell2_010,リンリリリン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bell2_020,チリリリリ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bell2_030,チャリチャリン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bell2_034,チリリリ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bells1_035,チリリ,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bells2_016,チリリン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bells2_030,ピリリンリン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bells3_018,シャリリリン,4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1_bells4_048,チリリーンッ,4,4.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-0.3,0.0
c1_coin2_005,コトトトトトトトー,4,4.6,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c1_coin2_018,コトトトトトトトー,4,4.6,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
c1_coin2_022,コトトトトトトトー,4,4.6,-0.3,0.0,-0.4,-0.3,0.0,0.6,0.7,0.0,0.0,0.0
